Znumber,rank_id,confidence,center_distance,file,mol_pred_loaded,sanitization,all_atoms_connected,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,double_bond_flatness,internal_energy,all_pass
Z108748406,7,0.35,0.7925197869586873,results_ipab/Z108748406/rank7_confidence-0.35.sdf,1,1,1,1,1,1,1,1,1,1
Z108748406,8,0.56,0.4546565081754343,results_ipab/Z108748406/rank8_confidence-0.56.sdf,1,1,1,1,1,1,1,1,1,1
Z108748406,9,1.57,3.039177605094308,results_ipab/Z108748406/rank9_confidence-1.57.sdf,1,1,1,1,1,1,1,1,1,1
Z108907460,10,2.07,1.755615085941996,results_ipab/Z108907460/rank10_confidence-2.07.sdf,1,1,1,1,1,1,1,1,1,1
Z108907460,1,0.13,2.492134146619851,results_ipab/Z108907460/rank1_confidence-0.13.sdf,1,1,1,1,1,1,1,1,1,1
Z108907460,2,0.15,4.245008843216157,results_ipab/Z108907460/rank2_confidence-0.15.sdf,1,1,1,1,1,1,1,1,1,1
Z108907460,3,0.2,2.581061937656977,results_ipab/Z108907460/rank3_confidence-0.20.sdf,1,1,1,1,1,1,1,1,1,1
Z108907460,4,0.25,2.6572683486396835,results_ipab/Z108907460/rank4_confidence-0.25.sdf,1,1,1,1,1,1,1,1,1,1
Z108907460,5,0.49,2.7169299621193583,results_ipab/Z108907460/rank5_confidence-0.49.sdf,1,1,1,1,1,1,1,1,1,1
Z108907460,6,0.64,3.4337550459673154,results_ipab/Z108907460/rank6_confidence-0.64.sdf,1,1,1,1,1,1,1,1,1,1
Z108907460,7,0.69,0.981231048487308,results_ipab/Z108907460/rank7_confidence-0.69.sdf,1,1,1,1,1,1,1,1,1,1
Z108907460,8,1.04,3.1137218705729444,results_ipab/Z108907460/rank8_confidence-1.04.sdf,1,1,1,1,1,1,1,1,1,1
Z108907460,9,1.11,0.4980802626907462,results_ipab/Z108907460/rank9_confidence-1.11.sdf,1,1,1,1,1,1,1,1,1,1
Z108929700,10,2.41,3.837389174460871,results_ipab/Z108929700/rank10_confidence-2.41.sdf,1,1,1,1,1,1,1,1,1,1
Z108929700,1,0.41,0.7228794742811314,results_ipab/Z108929700/rank1_confidence-0.41.sdf,1,1,1,1,1,1,1,1,1,1
Z108929700,2,0.42,0.7681919833513543,results_ipab/Z108929700/rank2_confidence-0.42.sdf,1,1,1,1,1,1,1,1,1,1
Z108929700,3,1.04,0.417762068987941,results_ipab/Z108929700/rank3_confidence-1.04.sdf,1,1,1,1,1,1,1,1,1,1
Z108929700,4,1.12,0.3975157411798012,results_ipab/Z108929700/rank4_confidence-1.12.sdf,1,1,1,1,1,1,1,1,1,1
Z108929700,5,1.19,0.4766828573883652,results_ipab/Z108929700/rank5_confidence-1.19.sdf,1,1,1,1,1,1,1,1,1,1
Z108929700,6,1.29,0.4327484132289534,results_ipab/Z108929700/rank6_confidence-1.29.sdf,1,1,1,1,1,1,1,1,1,1
Z108929700,7,1.64,1.708319134647708,results_ipab/Z108929700/rank7_confidence-1.64.sdf,1,1,1,1,1,1,1,1,1,1
Z108929700,8,1.67,4.085481374313457,results_ipab/Z108929700/rank8_confidence-1.67.sdf,1,1,1,1,1,1,1,1,1,1
Z108929700,9,1.7,3.308676773550091,results_ipab/Z108929700/rank9_confidence-1.70.sdf,1,1,1,1,1,1,1,1,1,1
Z108929782,10,2.0,1.5967096167420929,results_ipab/Z108929782/rank10_confidence-2.00.sdf,1,1,1,1,1,1,1,1,1,1
Z108929782,1,0.03,0.894193239153719,results_ipab/Z108929782/rank1_confidence0.03.sdf,1,1,1,1,1,1,1,1,1,1
Z108929782,2,0.03,0.8040143434176472,results_ipab/Z108929782/rank2_confidence0.03.sdf,1,1,1,1,1,1,1,1,1,1
Z108929782,3,0.02,0.8264711121996684,results_ipab/Z108929782/rank3_confidence0.02.sdf,1,1,1,1,1,1,1,1,1,1
Z108929782,4,0.18,1.1980215362038735,results_ipab/Z108929782/rank4_confidence-0.18.sdf,1,1,1,1,1,1,1,1,1,1
Z108929782,5,0.29,0.7558759802062046,results_ipab/Z108929782/rank5_confidence-0.29.sdf,1,1,1,1,1,1,1,1,1,1
Z108929782,6,0.51,0.6378977949701181,results_ipab/Z108929782/rank6_confidence-0.51.sdf,1,1,1,1,1,1,1,1,1,1
Z108929782,7,0.74,1.6972698667971735,results_ipab/Z108929782/rank7_confidence-0.74.sdf,1,1,1,1,1,1,1,1,1,1
Z108929782,8,1.5,2.2519281187934643,results_ipab/Z108929782/rank8_confidence-1.50.sdf,1,1,1,1,1,1,1,1,1,1
Z108929782,9,1.58,1.7227454624535068,results_ipab/Z108929782/rank9_confidence-1.58.sdf,1,1,1,1,1,1,1,1,1,1
Z1090594860,10,2.94,3.633910353537133,results_ipab/Z1090594860/rank10_confidence-2.94.sdf,1,1,1,1,1,1,1,1,1,1
Z1090594860,1,0.89,1.9213478713315908,results_ipab/Z1090594860/rank1_confidence-0.89.sdf,1,1,1,1,1,1,1,1,1,1
Z1090594860,2,0.93,1.6370198674363283,results_ipab/Z1090594860/rank2_confidence-0.93.sdf,1,1,1,1,1,1,1,1,1,1
Z1090594860,3,1.35,0.9800268030157524,results_ipab/Z1090594860/rank3_confidence-1.35.sdf,1,1,1,1,1,1,1,1,1,1
Z1090594860,4,1.45,0.8543451494516258,results_ipab/Z1090594860/rank4_confidence-1.45.sdf,1,1,1,1,1,1,1,1,1,1
Z1090594860,5,1.54,0.7274653986016656,results_ipab/Z1090594860/rank5_confidence-1.54.sdf,1,1,1,1,1,1,1,1,1,1
Z1090594860,6,1.7,1.662076083162062,results_ipab/Z1090594860/rank6_confidence-1.70.sdf,1,1,1,1,1,1,1,1,1,1
Z1090594860,7,1.86,2.8558173382372427,results_ipab/Z1090594860/rank7_confidence-1.86.sdf,1,1,1,1,1,1,1,1,1,1
Z1090594860,8,1.92,1.9170465320658587,results_ipab/Z1090594860/rank8_confidence-1.92.sdf,1,1,1,1,1,1,1,1,1,1
Z1090594860,9,2.07,2.896269375372177,results_ipab/Z1090594860/rank9_confidence-2.07.sdf,1,1,1,1,1,1,1,1,1,1
Z109075772,10,5.65,46.43144202747249,results_ipab/Z109075772/rank10_confidence-5.65.sdf,1,1,1,1,1,1,1,1,1,1
Z109075772,1,0.06,1.034874819381195,results_ipab/Z109075772/rank1_confidence0.06.sdf,1,1,1,1,1,1,1,1,1,1
Z109075772,2,0.03,1.2057093495450422,results_ipab/Z109075772/rank2_confidence0.03.sdf,1,1,1,1,1,1,1,1,1,1
Z109075772,3,0.01,1.0633170106413603,results_ipab/Z109075772/rank3_confidence0.01.sdf,1,1,1,1,1,1,1,1,1,1
Z109075772,4,0.02,1.224955435951438,results_ipab/Z109075772/rank4_confidence-0.02.sdf,1,1,1,1,1,1,1,1,1,1
Z109075772,5,0.05,1.1842346070150935,results_ipab/Z109075772/rank5_confidence-0.05.sdf,1,1,1,1,1,1,1,1,1,1
Z109075772,6,0.06,1.1655377818778212,results_ipab/Z109075772/rank6_confidence-0.06.sdf,1,1,1,1,1,1,1,1,1,1
Z109075772,7,0.06,1.205728570357493,results_ipab/Z109075772/rank7_confidence-0.06.sdf,1,1,1,1,1,1,1,1,1,1
Z109075772,8,0.08,1.3508936282767952,results_ipab/Z109075772/rank8_confidence-0.08.sdf,1,1,1,1,1,1,1,1,1,1
Z109075772,9,0.77,2.7700424242199517,results_ipab/Z109075772/rank9_confidence-0.77.sdf,1,1,1,1,1,1,1,1,1,1
Z109323132,10,2.08,0.594449736744509,results_ipab/Z109323132/rank10_confidence-2.08.sdf,1,1,1,1,1,1,1,1,1,1
Z109323132,1,0.01,0.990332482436264,results_ipab/Z109323132/rank1_confidence0.01.sdf,1,1,1,1,1,1,1,1,1,1
Z109323132,2,0.01,1.034715481843688,results_ipab/Z109323132/rank2_confidence-0.01.sdf,1,1,1,1,1,1,1,1,1,1
Z109323132,3,0.48,1.210220981303401,results_ipab/Z109323132/rank3_confidence-0.48.sdf,1,1,1,1,1,1,1,1,1,1
Z109323132,4,0.71,0.3746667894202725,results_ipab/Z109323132/rank4_confidence-0.71.sdf,1,1,1,1,1,1,1,1,1,1
Z109323132,5,0.75,0.4785333319878673,results_ipab/Z109323132/rank5_confidence-0.75.sdf,1,1,1,1,1,1,1,1,0,0
Z109323132,6,0.81,0.4482683077990232,results_ipab/Z109323132/rank6_confidence-0.81.sdf,1,1,1,1,1,1,1,1,0,0
Z109323132,7,0.89,0.3806915860269748,results_ipab/Z109323132/rank7_confidence-0.89.sdf,1,1,1,1,1,1,1,1,1,1
Z109323132,8,1.19,0.4140519182826364,results_ipab/Z109323132/rank8_confidence-1.19.sdf,1,1,1,1,1,1,1,1,0,0
Z109323132,9,1.54,3.2252873519330607,results_ipab/Z109323132/rank9_confidence-1.54.sdf,1,1,1,1,1,1,1,1,1,1
Z109955408,10,1.44,3.6294363643771503,results_ipab/Z109955408/rank10_confidence-1.44.sdf,1,1,1,1,1,1,1,1,1,1
Z109955408,1,0.08,1.510972079755367,results_ipab/Z109955408/rank1_confidence0.08.sdf,1,1,1,1,1,1,1,1,1,1
Z109955408,2,0.04,1.5112761732621671,results_ipab/Z109955408/rank2_confidence0.04.sdf,1,1,1,1,1,1,1,1,1,1
Z109955408,3,0.02,1.496867160779339,results_ipab/Z109955408/rank3_confidence-0.02.sdf,1,1,1,1,1,1,1,1,1,1
Z109955408,4,0.13,1.3696191406973983,results_ipab/Z109955408/rank4_confidence-0.13.sdf,1,1,1,1,1,1,1,1,1,1
Z109955408,5,0.18,4.546440249913084,results_ipab/Z109955408/rank5_confidence-0.18.sdf,1,1,1,1,1,1,1,1,1,1
Z109955408,6,0.23,0.91586122148455,results_ipab/Z109955408/rank6_confidence-0.23.sdf,1,1,1,1,1,1,1,1,1,1
Z109955408,7,0.4,2.065542657707192,results_ipab/Z109955408/rank7_confidence-0.40.sdf,1,1,1,1,1,1,1,1,1,1
Z109955408,8,0.73,3.408375562659046,results_ipab/Z109955408/rank8_confidence-0.73.sdf,1,1,1,1,1,1,1,1,1,1
Z109955408,9,1.27,3.6256524633028833,results_ipab/Z109955408/rank9_confidence-1.27.sdf,1,1,1,1,1,1,1,1,1,1
Z1101562534,10,3.6,5.160647823582225,results_ipab/Z1101562534/rank10_confidence-3.60.sdf,1,1,1,1,1,1,1,1,1,1
Z1101562534,1,0.2,0.1769031707174196,results_ipab/Z1101562534/rank1_confidence-0.20.sdf,1,1,1,1,1,1,1,1,1,1
Z1101562534,2,0.35,0.8933142181244599,results_ipab/Z1101562534/rank2_confidence-0.35.sdf,1,1,1,1,1,1,1,1,1,1
Z1101562534,3,0.59,2.6863541111410667,results_ipab/Z1101562534/rank3_confidence-0.59.sdf,1,1,1,1,1,1,1,1,1,1
Z1101562534,4,0.63,2.951510829997294,results_ipab/Z1101562534/rank4_confidence-0.63.sdf,1,1,1,1,1,1,1,1,1,1
Z1101562534,5,0.76,3.000582729552877,results_ipab/Z1101562534/rank5_confidence-0.76.sdf,1,1,1,1,1,1,1,1,1,1
Z1101562534,6,1.03,1.5612963726946518,results_ipab/Z1101562534/rank6_confidence-1.03.sdf,1,1,1,1,1,1,1,1,1,1
Z1101562534,7,1.29,1.4792551671186531,results_ipab/Z1101562534/rank7_confidence-1.29.sdf,1,1,1,1,1,1,1,1,1,1
Z1101562534,8,1.34,3.256644066363329,results_ipab/Z1101562534/rank8_confidence-1.34.sdf,1,1,1,1,1,1,1,1,1,1
Z1101562534,9,2.68,0.623913914489649,results_ipab/Z1101562534/rank9_confidence-2.68.sdf,1,1,1,1,1,1,1,1,1,1
Z1103241348,10,0.85,1.0236525767294864,results_ipab/Z1103241348/rank10_confidence-0.85.sdf,1,1,1,1,1,1,1,1,1,1
Z1103241348,1,0.2,0.9428272956105356,results_ipab/Z1103241348/rank1_confidence-0.20.sdf,1,1,1,1,1,1,1,1,1,1
Z1103241348,2,0.24,0.6496039082816215,results_ipab/Z1103241348/rank2_confidence-0.24.sdf,1,1,1,1,1,1,1,1,1,1
Z1103241348,3,0.29,1.0427607012747824,results_ipab/Z1103241348/rank3_confidence-0.29.sdf,1,1,1,1,1,1,1,1,1,1
Z1103241348,4,0.33,1.002253804788286,results_ipab/Z1103241348/rank4_confidence-0.33.sdf,1,1,1,1,1,1,1,1,1,1
Z1103241348,5,0.37,0.912038315915048,results_ipab/Z1103241348/rank5_confidence-0.37.sdf,1,1,1,1,1,1,1,1,1,1
Z1103241348,6,0.37,0.8944197331794268,results_ipab/Z1103241348/rank6_confidence-0.37.sdf,1,1,1,1,1,1,1,1,1,1
Z1103241348,7,0.37,0.9282163585159005,results_ipab/Z1103241348/rank7_confidence-0.37.sdf,1,1,1,1,1,1,1,1,1,1
Z1103241348,8,0.4,1.0046504371731495,results_ipab/Z1103241348/rank8_confidence-0.40.sdf,1,1,1,1,1,1,1,1,1,1
Z1103241348,9,0.42,0.3057522305897304,results_ipab/Z1103241348/rank9_confidence-0.42.sdf,1,1,1,1,1,1,1,1,1,1
Z111781008,10,1.25,4.826017520466462,results_ipab/Z111781008/rank10_confidence-1.25.sdf,1,1,1,1,1,1,1,1,1,1
Z111781008,1,0.03,1.3342050963341616,results_ipab/Z111781008/rank1_confidence0.03.sdf,1,1,1,1,1,1,1,1,1,1
Z111781008,2,0.02,1.277968372223833,results_ipab/Z111781008/rank2_confidence0.02.sdf,1,1,1,1,1,1,1,1,1,1
Z111781008,3,0.01,1.31457166283142,results_ipab/Z111781008/rank3_confidence0.01.sdf,1,1,1,1,1,1,1,1,1,1
Z111781008,4,0.11,1.5447951521892302,results_ipab/Z111781008/rank4_confidence-0.11.sdf,1,1,1,1,1,1,1,1,1,1
Z111781008,5,0.26,1.3158451446209851,results_ipab/Z111781008/rank5_confidence-0.26.sdf,1,1,1,1,1,1,1,1,1,1
Z111781008,6,0.28,1.2712623721766043,results_ipab/Z111781008/rank6_confidence-0.28.sdf,1,1,1,1,1,1,1,1,1,1
Z111781008,7,1.16,5.054644007524748,results_ipab/Z111781008/rank7_confidence-1.16.sdf,1,1,1,1,1,1,1,1,1,1
Z111781008,8,1.23,4.932077071248596,results_ipab/Z111781008/rank8_confidence-1.23.sdf,1,1,1,1,1,1,1,1,1,1
Z111781008,9,1.24,4.873855217527289,results_ipab/Z111781008/rank9_confidence-1.24.sdf,1,1,1,1,1,1,1,1,1,1
Z1119644111,10,0.86,0.7626398422421689,results_ipab/Z1119644111/rank10_confidence-0.86.sdf,1,1,1,1,1,1,1,1,1,1
Z1119644111,1,0.07,0.9166417718580572,results_ipab/Z1119644111/rank1_confidence-0.07.sdf,1,1,1,1,1,1,1,1,1,1
Z1119644111,2,0.36,0.7350132737040033,results_ipab/Z1119644111/rank2_confidence-0.36.sdf,1,1,1,1,1,1,1,1,1,1
Z1119644111,3,0.37,1.4757360822466996,results_ipab/Z1119644111/rank3_confidence-0.37.sdf,1,1,1,1,1,1,1,1,1,1
Z1119644111,4,0.47,4.343770148878144,results_ipab/Z1119644111/rank4_confidence-0.47.sdf,1,1,1,1,1,1,1,1,1,1
Z1119644111,5,0.48,1.4241355924480072,results_ipab/Z1119644111/rank5_confidence-0.48.sdf,1,1,1,1,1,1,1,1,1,1
Z1119644111,6,0.5,2.49547931309913,results_ipab/Z1119644111/rank6_confidence-0.50.sdf,1,1,1,1,1,1,1,1,1,1
Z1119644111,7,0.51,4.448816356302781,results_ipab/Z1119644111/rank7_confidence-0.51.sdf,1,1,1,1,1,1,1,1,1,1
Z1119644111,8,0.7,0.7546346495873858,results_ipab/Z1119644111/rank8_confidence-0.70.sdf,1,1,1,1,1,1,1,1,1,1
Z1119644111,9,0.78,2.798638769320792,results_ipab/Z1119644111/rank9_confidence-0.78.sdf,1,1,1,1,1,1,1,1,1,1
Z112426882,10,1.73,3.933456086398075,results_ipab/Z112426882/rank10_confidence-1.73.sdf,1,1,1,1,1,1,1,1,1,1
Z112426882,1,0.39,4.311496955242032,results_ipab/Z112426882/rank1_confidence-0.39.sdf,1,1,1,1,1,1,1,1,1,1
Z112426882,2,0.4,4.517991292125068,results_ipab/Z112426882/rank2_confidence-0.40.sdf,1,1,1,1,1,1,1,1,1,1
Z112426882,3,0.51,4.146343033871504,results_ipab/Z112426882/rank3_confidence-0.51.sdf,1,1,1,1,1,1,1,1,1,1
Z112426882,4,0.53,1.2287928481393116,results_ipab/Z112426882/rank4_confidence-0.53.sdf,1,1,1,1,1,1,1,1,1,1
Z112426882,5,0.79,1.3547477950772533,results_ipab/Z112426882/rank5_confidence-0.79.sdf,1,1,1,1,1,1,1,1,1,1
Z112426882,6,1.33,4.527989160237689,results_ipab/Z112426882/rank6_confidence-1.33.sdf,1,1,1,1,1,1,1,1,1,1
Z112426882,7,1.36,2.531549438572109,results_ipab/Z112426882/rank7_confidence-1.36.sdf,1,1,1,1,1,1,1,1,1,1
Z112426882,8,1.64,4.875917617830214,results_ipab/Z112426882/rank8_confidence-1.64.sdf,1,1,1,1,1,1,1,1,1,1
Z112426882,9,1.71,1.1208032566390902,results_ipab/Z112426882/rank9_confidence-1.71.sdf,1,1,1,1,1,1,1,1,1,1
Z1129155203,10,0.05,2.324349114341913,results_ipab/Z1129155203/rank10_confidence-0.05.sdf,1,1,1,1,1,1,1,1,1,1
Z1129155203,1,0.2,2.81419493275478,results_ipab/Z1129155203/rank1_confidence0.20.sdf,1,1,1,1,1,1,1,1,1,1
Z1129155203,2,0.17,2.777734475784066,results_ipab/Z1129155203/rank2_confidence0.17.sdf,1,1,1,1,1,1,1,1,1,1
Z1129155203,3,0.13,2.80806885351992,results_ipab/Z1129155203/rank3_confidence0.13.sdf,1,1,1,1,1,1,1,1,1,1
Z1129155203,4,0.13,2.8946135836513087,results_ipab/Z1129155203/rank4_confidence0.13.sdf,1,1,1,1,1,1,1,1,1,1
Z1129155203,5,0.12,2.52589994728679,results_ipab/Z1129155203/rank5_confidence0.12.sdf,1,1,1,1,1,1,1,1,1,1
Z1129155203,6,0.12,2.6902743156934665,results_ipab/Z1129155203/rank6_confidence0.12.sdf,1,1,1,1,1,1,1,1,1,1
Z1129155203,7,0.09,2.8438383623563634,results_ipab/Z1129155203/rank7_confidence0.09.sdf,1,1,1,1,1,1,1,1,1,1
Z1129155203,8,0.03,2.8336464138017696,results_ipab/Z1129155203/rank8_confidence0.03.sdf,1,1,1,1,1,1,1,1,1,1
Z1129155203,9,0.04,2.836762512709,results_ipab/Z1129155203/rank9_confidence-0.04.sdf,1,1,1,1,1,1,1,1,1,1
Z1131322534,10,1.41,1.9745265810814752,results_ipab/Z1131322534/rank10_confidence-1.41.sdf,1,1,1,1,1,1,1,1,1,1
Z1131322534,1,0.0,1.429225098396435,results_ipab/Z1131322534/rank1_confidence-0.00.sdf,1,1,1,1,1,1,1,1,1,1
Z1131322534,2,0.02,1.6962011159964845,results_ipab/Z1131322534/rank2_confidence-0.02.sdf,1,1,1,1,1,1,1,1,1,1
Z1131322534,3,0.85,4.126829235132265,results_ipab/Z1131322534/rank3_confidence-0.85.sdf,1,1,1,1,1,1,1,1,1,1
Z1131322534,4,0.86,3.995005824541391,results_ipab/Z1131322534/rank4_confidence-0.86.sdf,1,1,1,1,1,1,1,1,1,1
Z1131322534,5,0.97,4.0759172418402185,results_ipab/Z1131322534/rank5_confidence-0.97.sdf,1,1,1,1,1,1,1,1,1,1
Z1131322534,6,0.97,4.207274577387519,results_ipab/Z1131322534/rank6_confidence-0.97.sdf,1,1,1,1,1,1,1,1,1,1
Z1131322534,7,1.01,3.0453662518509788,results_ipab/Z1131322534/rank7_confidence-1.01.sdf,1,1,1,1,1,1,1,1,1,1
Z1131322534,8,1.01,4.098247832670608,results_ipab/Z1131322534/rank8_confidence-1.01.sdf,1,1,1,1,1,1,1,1,1,1
Z1131322534,9,1.04,3.8232128956653817,results_ipab/Z1131322534/rank9_confidence-1.04.sdf,1,1,1,1,1,1,1,1,1,1
Z1132002096,10,2.01,0.9217692551386456,results_ipab/Z1132002096/rank10_confidence-2.01.sdf,1,1,1,1,1,1,1,1,0,0
Z1132002096,1,0.11,2.86924433646314,results_ipab/Z1132002096/rank1_confidence-0.11.sdf,1,1,1,1,1,1,1,1,1,1
Z1132002096,2,0.16,2.3189775400511468,results_ipab/Z1132002096/rank2_confidence-0.16.sdf,1,1,1,1,1,1,1,1,1,1
Z1132002096,3,0.46,1.7841324041337676,results_ipab/Z1132002096/rank3_confidence-0.46.sdf,1,1,1,1,1,1,1,1,0,0
Z1132002096,4,0.73,3.347866378942058,results_ipab/Z1132002096/rank4_confidence-0.73.sdf,1,1,1,1,1,1,1,1,1,1
Z1132002096,5,0.86,1.9600256753457528,results_ipab/Z1132002096/rank5_confidence-0.86.sdf,1,1,1,1,1,1,1,1,1,1
Z1132002096,6,0.89,3.624054017950195,results_ipab/Z1132002096/rank6_confidence-0.89.sdf,1,1,1,1,1,1,1,1,1,1
Z1132002096,7,1.5,3.414433881741328,results_ipab/Z1132002096/rank7_confidence-1.50.sdf,1,1,1,1,1,1,1,1,1,1
Z1132002096,8,1.61,0.9997579775808928,results_ipab/Z1132002096/rank8_confidence-1.61.sdf,1,1,1,1,1,1,1,1,1,1
Z1132002096,9,1.82,3.223265302391991,results_ipab/Z1132002096/rank9_confidence-1.82.sdf,1,1,1,1,1,1,1,1,0,0
Z113852318,10,3.08,3.570976350185932,results_ipab/Z113852318/rank10_confidence-3.08.sdf,1,1,1,1,1,1,1,1,1,1
Z113852318,1,0.39,0.5595311686947537,results_ipab/Z113852318/rank1_confidence-0.39.sdf,1,1,1,1,1,1,1,1,1,1
Z113852318,2,0.53,0.8149925302308711,results_ipab/Z113852318/rank2_confidence-0.53.sdf,1,1,1,1,1,1,1,1,1,1
Z113852318,3,0.57,0.6298909383135111,results_ipab/Z113852318/rank3_confidence-0.57.sdf,1,1,1,1,1,1,1,1,1,1
Z113852318,4,1.17,0.997358565548477,results_ipab/Z113852318/rank4_confidence-1.17.sdf,1,1,1,1,1,1,1,1,1,1
Z113852318,5,1.37,0.3896369028190689,results_ipab/Z113852318/rank5_confidence-1.37.sdf,1,1,1,1,1,1,1,1,1,1
Z113852318,6,1.39,3.390972915546267,results_ipab/Z113852318/rank6_confidence-1.39.sdf,1,1,1,1,1,1,1,1,1,1
Z113852318,7,1.45,1.2987798674264854,results_ipab/Z113852318/rank7_confidence-1.45.sdf,1,1,1,1,1,1,1,1,1,1
Z113852318,8,1.51,4.539899141645915,results_ipab/Z113852318/rank8_confidence-1.51.sdf,1,1,1,1,1,1,1,1,1,1
Z113852318,9,1.72,5.335634563543355,results_ipab/Z113852318/rank9_confidence-1.72.sdf,1,1,1,1,1,1,1,1,1,1
Z1139269112,10,3.07,3.0180951452811087,results_ipab/Z1139269112/rank10_confidence-3.07.sdf,1,1,1,1,1,1,1,1,1,1
Z1139269112,1,0.53,4.268441131367509,results_ipab/Z1139269112/rank1_confidence-0.53.sdf,1,1,1,1,1,1,1,1,1,1
Z1139269112,2,0.54,3.516197751452696,results_ipab/Z1139269112/rank2_confidence-0.54.sdf,1,1,1,1,1,1,1,1,1,1
Z1139269112,3,0.55,4.275004152392674,results_ipab/Z1139269112/rank3_confidence-0.55.sdf,1,1,1,1,1,1,1,1,1,1
Z1139269112,4,0.61,3.554594905936285,results_ipab/Z1139269112/rank4_confidence-0.61.sdf,1,1,1,1,1,1,1,1,1,1
Z1139269112,5,1.08,3.57790858168712,results_ipab/Z1139269112/rank5_confidence-1.08.sdf,1,1,1,1,1,1,1,1,1,1
Z1139269112,6,1.13,3.61632996692718,results_ipab/Z1139269112/rank6_confidence-1.13.sdf,1,1,1,1,1,1,1,1,1,1
Z1139269112,7,1.67,2.4816275416765903,results_ipab/Z1139269112/rank7_confidence-1.67.sdf,1,1,1,1,1,1,1,1,1,1
Z1139269112,8,1.74,2.248978772340752,results_ipab/Z1139269112/rank8_confidence-1.74.sdf,1,1,1,1,1,1,1,1,1,1
Z1139269112,9,3.01,2.767602598223661,results_ipab/Z1139269112/rank9_confidence-3.01.sdf,1,1,1,1,1,1,1,1,1,1
Z1139562831,10,1.41,1.852285285993996,results_ipab/Z1139562831/rank10_confidence-1.41.sdf,1,1,1,1,1,1,1,1,1,1
Z1139562831,1,0.28,2.1775349888453643,results_ipab/Z1139562831/rank1_confidence-0.28.sdf,1,1,1,1,1,1,1,1,1,1
Z1139562831,2,0.41,2.682588994586549,results_ipab/Z1139562831/rank2_confidence-0.41.sdf,1,1,1,1,1,1,1,1,1,1
Z1139562831,3,0.73,2.74710341902084,results_ipab/Z1139562831/rank3_confidence-0.73.sdf,1,1,1,1,1,1,1,1,1,1
Z1139562831,4,1.14,1.6322700246690365,results_ipab/Z1139562831/rank4_confidence-1.14.sdf,1,1,1,1,1,1,1,1,1,1
Z1139562831,5,1.21,2.409111262412389,results_ipab/Z1139562831/rank5_confidence-1.21.sdf,1,1,1,1,1,1,1,1,1,1
Z1139562831,6,1.22,1.844585790273479,results_ipab/Z1139562831/rank6_confidence-1.22.sdf,1,1,1,1,1,1,1,1,1,1
Z1139562831,7,1.3,1.8434147212293308,results_ipab/Z1139562831/rank7_confidence-1.30.sdf,1,1,1,1,1,1,1,1,1,1
Z1139562831,8,1.35,1.853383991872072,results_ipab/Z1139562831/rank8_confidence-1.35.sdf,1,1,1,1,1,1,1,1,1,1
Z1139562831,9,1.36,1.840004863808516,results_ipab/Z1139562831/rank9_confidence-1.36.sdf,1,1,1,1,1,1,1,1,1,1
Z1141047029,10,3.71,43.695960226300734,results_ipab/Z1141047029/rank10_confidence-3.71.sdf,1,1,1,1,1,1,1,1,1,1
Z1141047029,1,0.82,1.6907448099352274,results_ipab/Z1141047029/rank1_confidence-0.82.sdf,1,1,1,1,1,1,1,1,1,1
Z1141047029,2,1.17,2.682567448057275,results_ipab/Z1141047029/rank2_confidence-1.17.sdf,1,1,1,1,1,1,1,1,1,1
Z1141047029,3,1.18,3.0139438962973086,results_ipab/Z1141047029/rank3_confidence-1.18.sdf,1,1,1,1,1,1,1,1,1,1
Z1141047029,4,1.25,3.0299499896672666,results_ipab/Z1141047029/rank4_confidence-1.25.sdf,1,1,1,1,1,1,1,1,1,1
Z1141047029,5,1.7,3.091680748314682,results_ipab/Z1141047029/rank5_confidence-1.70.sdf,1,1,1,1,1,1,1,1,1,1
Z1141047029,6,1.89,3.307482176723406,results_ipab/Z1141047029/rank6_confidence-1.89.sdf,1,1,1,1,1,1,1,1,1,1
Z1141047029,7,1.92,3.0359976479649187,results_ipab/Z1141047029/rank7_confidence-1.92.sdf,1,1,1,1,1,1,1,1,1,1
Z1141047029,8,2.03,3.3078041387091623,results_ipab/Z1141047029/rank8_confidence-2.03.sdf,1,1,1,1,1,1,1,1,1,1
Z1141047029,9,2.21,3.282633259353979,results_ipab/Z1141047029/rank9_confidence-2.21.sdf,1,1,1,1,1,1,1,1,1,1
Z1148512928,10,1.33,2.0729648469795348,results_ipab/Z1148512928/rank10_confidence-1.33.sdf,1,1,1,1,1,1,1,1,1,1
Z1148512928,1,0.08,1.8902693832509525,results_ipab/Z1148512928/rank1_confidence0.08.sdf,1,1,1,1,1,1,1,1,1,1
Z1148512928,2,0.03,1.4115260854507965,results_ipab/Z1148512928/rank2_confidence-0.03.sdf,1,1,1,1,1,1,1,1,1,1
Z1148512928,3,0.14,1.4013472975428445,results_ipab/Z1148512928/rank3_confidence-0.14.sdf,1,1,1,1,1,1,1,1,1,1
Z1148512928,4,0.23,1.400655942195394,results_ipab/Z1148512928/rank4_confidence-0.23.sdf,1,1,1,1,1,1,1,1,1,1
Z1148512928,5,0.26,1.4153327998124956,results_ipab/Z1148512928/rank5_confidence-0.26.sdf,1,1,1,1,1,1,1,1,1,1
Z1148512928,6,0.27,1.3692235545317162,results_ipab/Z1148512928/rank6_confidence-0.27.sdf,1,1,1,1,1,1,1,1,1,1
